course_name,institute_name,location,format,faculty,language,dates,duration,suitable_for,fees,availability,source_url
Off-campus,Not Available,"Caravaggio, Re",On-Campus,Not Available,and Voice,Not Available,30 Days,Not Available,Not Available,Off-campus,https://continuingstudies.stanford.edu/courses/courses-by-format
